image_path,attribute,caption,caption_sentence
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_B.bmp,Aroma,Aroma di dado e glutammato.,Il formaggio ha un aroma di dado e glutammato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_B.bmp,Aroma,Aroma di caramello.,Il formaggio ha un aroma di caramello.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_B.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_A.bmp,Aroma,Aroma dolciastro indefinibile e sgradevole.,Il formaggio ha un aroma dolciastro indefinibile e sgradevole.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_A.bmp,Aroma,Aroma di dado e glutammato.,Il formaggio ha un aroma di dado e glutammato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_A.bmp,Aroma,Aroma di caramello.,Il formaggio ha un aroma di caramello.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_A.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_B.bmp,Aroma,Aroma amaro.,Il formaggio ha un aroma amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_FETTA_A.bmp,Aroma,Aroma non piacevole con persistenza.,Il formaggio ha un aroma non piacevole con persistenza.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_GRANA_B.bmp,Aroma,Aroma leggermente acido.,Il formaggio ha un aroma leggermente acido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_GRANA_B.bmp,Aroma,Aroma bruciato.,Il formaggio ha un aroma bruciato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_A.bmp,Aroma,Aroma amaro.,Il formaggio ha un aroma amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_GRANA+FETTA_B.bmp,Aroma,Aroma non piacevole con persistenza.,Il formaggio ha un aroma non piacevole con persistenza.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_FETTA_B.bmp,Aroma,Aroma non piacevole con persistenza.,Il formaggio ha un aroma non piacevole con persistenza.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_GRANA_A.bmp,Aroma,Aroma leggermente acido.,Il formaggio ha un aroma leggermente acido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_GRANA_A.bmp,Aroma,Aroma bruciato.,Il formaggio ha un aroma bruciato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_B.bmp,Aroma,Aroma amaro.,Il formaggio ha un aroma amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_GRANA_A.bmp,Aroma,Aroma non piacevole con persistenza.,Il formaggio ha un aroma non piacevole con persistenza.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_FETTA_B.bmp,Aroma,Aroma leggermente acido.,Il formaggio ha un aroma leggermente acido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_FETTA_B.bmp,Aroma,Aroma bruciato.,Il formaggio ha un aroma bruciato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_A.bmp,Aroma,Aroma amaro.,Il formaggio ha un aroma amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_GRANA_B.bmp,Aroma,Aroma non piacevole con persistenza.,Il formaggio ha un aroma non piacevole con persistenza.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_FETTA_A.bmp,Aroma,Aroma leggermente acido.,Il formaggio ha un aroma leggermente acido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_FETTA_A.bmp,Aroma,Aroma bruciato.,Il formaggio ha un aroma bruciato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_B.bmp,Aroma,Aroma dolciastro indefinibile e sgradevole.,Il formaggio ha un aroma dolciastro indefinibile e sgradevole.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_B.bmp,Aroma,Aroma di dado e glutammato.,Il formaggio ha un aroma di dado e glutammato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_B.bmp,Aroma,Aroma di caramello.,Il formaggio ha un aroma di caramello.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_B.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_A.bmp,Aroma,Aroma dolciastro indefinibile e sgradevole.,Il formaggio ha un aroma dolciastro indefinibile e sgradevole.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_A.bmp,Aroma,Aroma di dado e glutammato.,Il formaggio ha un aroma di dado e glutammato.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_A.bmp,Aroma,Aroma di caramello.,Il formaggio ha un aroma di caramello.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_A.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P1_TN304_481_GRANA_B.bmp,Aroma,Aroma con sentore sgradevole.,Il formaggio ha un aroma con sentore sgradevole.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P1_TN304_481_GRANA_A.bmp,Aroma,Aroma con sentore sgradevole.,Il formaggio ha un aroma con sentore sgradevole.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_A.bmp,Aroma,Aroma di castagne.,Il formaggio ha un aroma di castagne.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_B.bmp,Aroma,Aroma di castagne.,Il formaggio ha un aroma di castagne.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_FETTA_B.bmp,Aroma,Aroma con nota di sapone strana.,Il formaggio ha un aroma con nota di sapone strana.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_FETTA_A.bmp,Aroma,Aroma con nota di sapone strana.,Il formaggio ha un aroma con nota di sapone strana.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_FETTA_A.bmp,Aroma,Aroma di ananas e banana non tipici.,Il formaggio ha un aroma di ananas e banana non tipici.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_FETTA_A.bmp,Aroma,Aroma di burro fuso.,Il formaggio ha un aroma di burro fuso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_FETTA_B.bmp,Aroma,Aroma di ananas e banana non tipici.,Il formaggio ha un aroma di ananas e banana non tipici.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_FETTA_B.bmp,Aroma,Aroma di burro fuso.,Il formaggio ha un aroma di burro fuso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_GRANA_A.bmp,Aroma,Aroma di ananas e banana non tipici.,Il formaggio ha un aroma di ananas e banana non tipici.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_GRANA_A.bmp,Aroma,Aroma di burro fuso.,Il formaggio ha un aroma di burro fuso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_GRANA_B.bmp,Aroma,Aroma di ananas e banana non tipici.,Il formaggio ha un aroma di ananas e banana non tipici.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_GRANA_B.bmp,Aroma,Aroma di burro fuso.,Il formaggio ha un aroma di burro fuso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_GRANA_B.bmp,Aroma,Aroma con nota di sapone strana.,Il formaggio ha un aroma con nota di sapone strana.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_GRANA_A.bmp,Aroma,Aroma con nota di sapone strana.,Il formaggio ha un aroma con nota di sapone strana.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_GRANA_A.bmp,Aroma,Aroma di castagne.,Il formaggio ha un aroma di castagne.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_GRANA_B.bmp,Aroma,Aroma di castagne.,Il formaggio ha un aroma di castagne.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__P3_TN307_156_GRANA_B.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__P3_TN307_156_GRANA_A.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__P3_TN307_156_FETTA_B.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__P3_TN307_156_FETTA_A.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_A.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_A.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_FETTA_B.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_GRANA_B.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_FETTA_A.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_GRANA_A.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P2_TN306_373_FETTA_A.bmp,Aroma,Aroma di fumo.,Il formaggio ha un aroma di fumo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P2_TN306_373_FETTA_B.bmp,Aroma,Aroma di fumo.,Il formaggio ha un aroma di fumo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P6_TN330_681_FETTA_A.bmp,Aroma,Aroma anonimo.,Il formaggio ha un aroma anonimo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P1_TN302_591_GRANA_A.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P6_TN330_681_FETTA_B.bmp,Aroma,Aroma anonimo.,Il formaggio ha un aroma anonimo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P1_TN302_591_GRANA_B.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P6_TN330_681_GRANA_A.bmp,Aroma,Aroma anonimo.,Il formaggio ha un aroma anonimo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P1_TN302_591_FETTA_A.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P6_TN330_681_GRANA_B.bmp,Aroma,Aroma anonimo.,Il formaggio ha un aroma anonimo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P1_TN302_591_FETTA_B.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P2_TN306_373_GRANA_A.bmp,Aroma,Aroma di fumo.,Il formaggio ha un aroma di fumo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__18°Seduta_20-01-2021__P2_TN306_373_GRANA_B.bmp,Aroma,Aroma di fumo.,Il formaggio ha un aroma di fumo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P6_TN330_353_FETTA_B.bmp,Aroma,Aroma poco espressivo ma persistente.,Il formaggio ha un aroma poco espressivo ma persistente.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P6_TN330_353_FETTA_A.bmp,Aroma,Aroma poco espressivo ma persistente.,Il formaggio ha un aroma poco espressivo ma persistente.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P4_TN319_535_FETTA_B.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P4_TN319_535_FETTA_A.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P4_TN319_535_GRANA_B.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P4_TN319_535_GRANA_A.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P6_TN330_353_GRANA_B.bmp,Aroma,Aroma poco espressivo ma persistente.,Il formaggio ha un aroma poco espressivo ma persistente.
data/images_flat/2020-2021_Trentingrana__IV bimestre__17°Seduta_13-01-2021__P6_TN330_353_GRANA_A.bmp,Aroma,Aroma poco espressivo ma persistente.,Il formaggio ha un aroma poco espressivo ma persistente.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P5_TN323_413_GRANA_B_1.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P5_TN323_413_GRANA_B_0.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P5_TN323_413_GRANA_B_2.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P5_TN323_413_GRANA_A_0.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P5_TN323_413_GRANA_A_1.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P5_TN323_413_GRANA_A_2.bmp,Aroma,Aroma di buona intensità.,Il formaggio ha un aroma di buona intensità.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P4_TN316_885_GRANA_A_0.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P4_TN316_885_GRANA_A_1.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P4_TN316_885_GRANA_A_2.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P4_TN316_885_GRANA_B_1.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P4_TN316_885_GRANA_B_0.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__Cambio_colore_grana_03_02_2021__P4_TN316_885_GRANA_B_2.bmp,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__Variazione_colore_grana_10_02_2021__P3_TN307_156_GRANA_A_1.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__Variazione_colore_grana_10_02_2021__P3_TN307_156_GRANA_A_0.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__Variazione_colore_grana_10_02_2021__P3_TN307_156_GRANA_A_2.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__Variazione_colore_grana_10_02_2021__P3_TN307_156_GRANA_B_0.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__Variazione_colore_grana_10_02_2021__P3_TN307_156_GRANA_B_1.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__IV bimestre__21°Seduta_10-02-2021__Variazione_colore_grana_10_02_2021__P3_TN307_156_GRANA_B_2.bmp,Aroma,Aroma grasso.,Il formaggio ha un aroma grasso.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P3_TN319_993_FETTA_A.bmp,Aroma,Aroma di polvere.,Il formaggio ha un aroma di polvere.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P3_TN319_993_FETTA_B.bmp,Aroma,Aroma di polvere.,Il formaggio ha un aroma di polvere.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P6_TN338_621_FETTA_B.bmp,Aroma,Aroma complesso.,Il formaggio ha un aroma complesso.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P6_TN338_621_FETTA_A.bmp,Aroma,Aroma complesso.,Il formaggio ha un aroma complesso.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P2_TN316_543_FETTA_B.bmp,Aroma,Aroma di sale.,Il formaggio ha un aroma di sale.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P2_TN316_543_FETTA_B.bmp,Aroma,Aroma di pera.,Il formaggio ha un aroma di pera.
data/images_flat/2020-2021_Trentingrana__V bimestre__22° Seduta_17-02-2021__P2_TN316_543_FETTA_A.bmp,Aroma,Aroma di sale.,Il formaggio ha un aroma di sale.
