image_path,attribute,caption,caption_sentence
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_A.bmp,Struttura della Pasta,Pasta con due piccole fessure.,La pasta del formaggio presenta due piccole fessure.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,Struttura della Pasta,Pasta con frattura ondulata e zona sottocrostale disidratata.,La pasta del formaggio presenta frattura ondulata e zona sottocrostale disidratata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,Struttura della Pasta,Pasta con una fessura.,La pasta del formaggio presenta una fessura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,Struttura della Pasta,Pasta con una fessura pronunciata.,La pasta del formaggio presenta una fessura pronunciata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_A.bmp,Struttura della Pasta,Pasta con frattura ondulata e zona sottocrostale disidratata.,La pasta del formaggio presenta frattura ondulata e zona sottocrostale disidratata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_A.bmp,Struttura della Pasta,Pasta con una fessura.,La pasta del formaggio presenta una fessura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_A.bmp,Struttura della Pasta,Pasta con una fessura pronunciata.,La pasta del formaggio presenta una fessura pronunciata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,Struttura della Pasta,Pasta tendente al ruvida su un lato.,La pasta del formaggio è tendente al ruvida su un lato.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,Struttura della Pasta,Pasta con aspetto a scaglie.,La pasta del formaggio presenta aspetto a scaglie.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,Struttura della Pasta,Pasta con strutture diverse.,La pasta del formaggio presenta strutture diverse.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,Struttura della Pasta,Pasta non omogenea.,La pasta del formaggio non è omogenea.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,Struttura della Pasta,Pasta con leggerissima spugnatura centrale appena visibile.,La pasta del formaggio presenta leggerissima spugnatura centrale appena visibile.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,Struttura della Pasta,Pasta con grana grossolana.,La pasta del formaggio presenta grana grossolana.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,Struttura della Pasta,Pasta con occhi visibili.,La pasta del formaggio presenta occhi visibili.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,Struttura della Pasta,Pasta con occhiature di media e piccola dimensione.,La pasta del formaggio presenta occhiature di media e piccola dimensione.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_B.bmp,Struttura della Pasta,Pasta tendente al ruvida su un lato.,La pasta del formaggio è tendente al ruvida su un lato.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_B.bmp,Struttura della Pasta,Pasta con aspetto a scaglie.,La pasta del formaggio presenta aspetto a scaglie.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_B.bmp,Struttura della Pasta,Pasta con strutture diverse.,La pasta del formaggio presenta strutture diverse.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_B.bmp,Struttura della Pasta,Pasta non omogenea.,La pasta del formaggio non è omogenea.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_B.bmp,Struttura della Pasta,Pasta con leggerissima spugnatura centrale appena visibile.,La pasta del formaggio presenta leggerissima spugnatura centrale appena visibile.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_B.bmp,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_B.bmp,Struttura della Pasta,Pasta con grana grossolana.,La pasta del formaggio presenta grana grossolana.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_B.bmp,Struttura della Pasta,Pasta con occhi visibili.,La pasta del formaggio presenta occhi visibili.
data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_B.bmp,Struttura della Pasta,Pasta con occhiature di media e piccola dimensione.,La pasta del formaggio presenta occhiature di media e piccola dimensione.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,Struttura della Pasta,Pasta con un grosso occhio.,La pasta del formaggio presenta un grosso occhio.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,Struttura della Pasta,Pasta con leggera microocchiatura.,La pasta del formaggio presenta leggera microocchiatura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P6_TN_330_326_FETTA_B.bmp,Struttura della Pasta,Pasta con microocchiature minime.,La pasta del formaggio presenta microocchiature minime.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P6_TN_330_326_FETTA_B.bmp,Struttura della Pasta,Pasta con microocchiatura rada.,La pasta del formaggio presenta microocchiatura rada.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_B.bmp,Struttura della Pasta,Pasta con un grosso occhio.,La pasta del formaggio presenta un grosso occhio.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_B.bmp,Struttura della Pasta,Pasta con leggera microocchiatura.,La pasta del formaggio presenta leggera microocchiatura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P6_TN_330_326_FETTA_A.bmp,Struttura della Pasta,Pasta con microocchiature minime.,La pasta del formaggio presenta microocchiature minime.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P6_TN_330_326_FETTA_A.bmp,Struttura della Pasta,Pasta con microocchiatura rada.,La pasta del formaggio presenta microocchiatura rada.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_FETTA_B.bmp,Struttura della Pasta,Pasta con aspetto a scaglie nella zona sottostante.,La pasta del formaggio presenta aspetto a scaglie nella zona sottostante.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_FETTA_B.bmp,Struttura della Pasta,Pasta stirata al centro.,La pasta del formaggio è stirata al centro.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_FETTA_B.bmp,Struttura della Pasta,Pasta striata al centro.,La pasta del formaggio è striata al centro.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_A.bmp,Struttura della Pasta,Pasta con piccoli occhi diffusi principalmente verso l'esterno e l'interno.,La pasta del formaggio presenta piccoli occhi diffusi principalmente verso l'esterno e l'interno.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_A.bmp,Struttura della Pasta,Pasta con microocchiatura presente anche sulla crosta.,La pasta del formaggio presenta microocchiatura presente anche sulla crosta.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_A.bmp,Struttura della Pasta,Pasta con microocchiatura anche nella crosta.,La pasta del formaggio presenta microocchiatura anche nella crosta.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_A.bmp,Struttura della Pasta,Pasta priva di struttura.,La pasta del formaggio è priva di struttura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_B.bmp,Struttura della Pasta,"Pasta ruvida nell'area centrale verso il sottopiatto, dall'aspetto simile a carta vetrata.","La pasta del formaggio è ruvida nell'area centrale verso il sottopiatto, dall'aspetto simile a carta vetrata."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_B.bmp,Struttura della Pasta,Pasta con microocchiatura laterale.,La pasta del formaggio presenta microocchiatura laterale.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_B.bmp,Struttura della Pasta,Pasta con microocchiatura diffusa su un lato.,La pasta del formaggio presenta microocchiatura diffusa su un lato.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_B.bmp,Struttura della Pasta,Pasta bella ma disomogenea con una grossa parte microocchiata.,La pasta del formaggio è bella ma disomogenea con una grossa parte microocchiata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_B.bmp,Struttura della Pasta,"Pasta granulosa, con una parte dalla bella grana.","La pasta del formaggio è granulosa, con una parte dalla bella grana."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_B.bmp,Struttura della Pasta,"Pasta divisa in tre zone: due con grana fine e omogenea, una con microocchiatura diffusa dall'aspetto spugnoso.","La pasta del formaggio è divisa in tre zone: due con grana fine e omogenea, una con microocchiatura diffusa dall'aspetto spugnoso."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_FETTA_A.bmp,Struttura della Pasta,Pasta con aspetto a scaglie nella zona sottostante.,La pasta del formaggio presenta aspetto a scaglie nella zona sottostante.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_FETTA_A.bmp,Struttura della Pasta,Pasta stirata al centro.,La pasta del formaggio è stirata al centro.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_FETTA_A.bmp,Struttura della Pasta,Pasta striata al centro.,La pasta del formaggio è striata al centro.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_B.bmp,Struttura della Pasta,Pasta con piccoli occhi diffusi principalmente verso l'esterno e l'interno.,La pasta del formaggio presenta piccoli occhi diffusi principalmente verso l'esterno e l'interno.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_B.bmp,Struttura della Pasta,Pasta con microocchiatura presente anche sulla crosta.,La pasta del formaggio presenta microocchiatura presente anche sulla crosta.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_B.bmp,Struttura della Pasta,Pasta con microocchiatura anche nella crosta.,La pasta del formaggio presenta microocchiatura anche nella crosta.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_FETTA_B.bmp,Struttura della Pasta,Pasta priva di struttura.,La pasta del formaggio è priva di struttura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_A.bmp,Struttura della Pasta,"Pasta ruvida nell'area centrale verso il sottopiatto, dall'aspetto simile a carta vetrata.","La pasta del formaggio è ruvida nell'area centrale verso il sottopiatto, dall'aspetto simile a carta vetrata."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_A.bmp,Struttura della Pasta,Pasta con microocchiatura laterale.,La pasta del formaggio presenta microocchiatura laterale.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_A.bmp,Struttura della Pasta,Pasta con microocchiatura diffusa su un lato.,La pasta del formaggio presenta microocchiatura diffusa su un lato.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_A.bmp,Struttura della Pasta,Pasta bella ma disomogenea con una grossa parte microocchiata.,La pasta del formaggio è bella ma disomogenea con una grossa parte microocchiata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_A.bmp,Struttura della Pasta,"Pasta granulosa, con una parte dalla bella grana.","La pasta del formaggio è granulosa, con una parte dalla bella grana."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_FETTA_A.bmp,Struttura della Pasta,"Pasta divisa in tre zone: due con grana fine e omogenea, una con microocchiatura diffusa dall'aspetto spugnoso.","La pasta del formaggio è divisa in tre zone: due con grana fine e omogenea, una con microocchiatura diffusa dall'aspetto spugnoso."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_GRANA_A.bmp,Struttura della Pasta,Pasta con piccoli occhi diffusi principalmente verso l'esterno e l'interno.,La pasta del formaggio presenta piccoli occhi diffusi principalmente verso l'esterno e l'interno.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_GRANA_A.bmp,Struttura della Pasta,Pasta con microocchiatura presente anche sulla crosta.,La pasta del formaggio presenta microocchiatura presente anche sulla crosta.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_GRANA_A.bmp,Struttura della Pasta,Pasta con microocchiatura anche nella crosta.,La pasta del formaggio presenta microocchiatura anche nella crosta.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_GRANA_A.bmp,Struttura della Pasta,Pasta priva di struttura.,La pasta del formaggio è priva di struttura.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_GRANA_B.bmp,Struttura della Pasta,"Pasta ruvida nell'area centrale verso il sottopiatto, dall'aspetto simile a carta vetrata.","La pasta del formaggio è ruvida nell'area centrale verso il sottopiatto, dall'aspetto simile a carta vetrata."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_GRANA_B.bmp,Struttura della Pasta,Pasta con microocchiatura laterale.,La pasta del formaggio presenta microocchiatura laterale.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_GRANA_B.bmp,Struttura della Pasta,Pasta con microocchiatura diffusa su un lato.,La pasta del formaggio presenta microocchiatura diffusa su un lato.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_GRANA_B.bmp,Struttura della Pasta,Pasta bella ma disomogenea con una grossa parte microocchiata.,La pasta del formaggio è bella ma disomogenea con una grossa parte microocchiata.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_GRANA_B.bmp,Struttura della Pasta,"Pasta granulosa, con una parte dalla bella grana.","La pasta del formaggio è granulosa, con una parte dalla bella grana."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P3_TN_314_456_GRANA_B.bmp,Struttura della Pasta,"Pasta divisa in tre zone: due con grana fine e omogenea, una con microocchiatura diffusa dall'aspetto spugnoso.","La pasta del formaggio è divisa in tre zone: due con grana fine e omogenea, una con microocchiatura diffusa dall'aspetto spugnoso."
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_GRANA_B.bmp,Struttura della Pasta,Pasta con aspetto a scaglie nella zona sottostante.,La pasta del formaggio presenta aspetto a scaglie nella zona sottostante.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_GRANA_B.bmp,Struttura della Pasta,Pasta stirata al centro.,La pasta del formaggio è stirata al centro.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P1_TN_302_109_GRANA_B.bmp,Struttura della Pasta,Pasta striata al centro.,La pasta del formaggio è striata al centro.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_GRANA_B.bmp,Struttura della Pasta,Pasta con piccoli occhi diffusi principalmente verso l'esterno e l'interno.,La pasta del formaggio presenta piccoli occhi diffusi principalmente verso l'esterno e l'interno.
data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P4_TN_319_123_GRANA_B.bmp,Struttura della Pasta,Pasta con microocchiatura presente anche sulla crosta.,La pasta del formaggio presenta microocchiatura presente anche sulla crosta.
