image_path,attribute,caption,caption_sentence
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P3_TN313_515b_fetta.bmp,Sapore,Sapore amaro.,Il formaggio ha un sapore amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P2_TN305_337a_fetta.bmp,Sapore,Sapore bruciante in gola.,Il formaggio ha un sapore bruciante in gola.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P2_TN305_337a_fetta.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P6_TN328_949a_Grana.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P6_TN328_949a_Grana.bmp,Sapore,Sapore poco saporito.,Il formaggio ha un sapore poco saporito.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P5_TN323_961b_fetta.bmp,Sapore,Sapore leggero con umami.,Il formaggio ha un sapore leggero con umami.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P1_TN302_159a_Grana.bmp,Sapore,Sapore con piccantezza in eccesso.,Il formaggio ha un sapore con piccantezza in eccesso.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P3_TN313_515a_Grana.bmp,Sapore,Sapore amaro.,Il formaggio ha un sapore amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P2_TN305_337b_fetta.bmp,Sapore,Sapore bruciante in gola.,Il formaggio ha un sapore bruciante in gola.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P2_TN305_337b_fetta.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P5_TN323_961a_fetta.bmp,Sapore,Sapore leggero con umami.,Il formaggio ha un sapore leggero con umami.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P6_TN328_949b_Grana.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P6_TN328_949b_Grana.bmp,Sapore,Sapore poco saporito.,Il formaggio ha un sapore poco saporito.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P3_TN313_515b_Grana.bmp,Sapore,Sapore amaro.,Il formaggio ha un sapore amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P1_TN302_159b_Grana.bmp,Sapore,Sapore con piccantezza in eccesso.,Il formaggio ha un sapore con piccantezza in eccesso.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P5_TN323_961b_Grana.bmp,Sapore,Sapore leggero con umami.,Il formaggio ha un sapore leggero con umami.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P6_TN328_949a_fetta.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P6_TN328_949a_fetta.bmp,Sapore,Sapore poco saporito.,Il formaggio ha un sapore poco saporito.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P2_TN305_337a_Grana.bmp,Sapore,Sapore bruciante in gola.,Il formaggio ha un sapore bruciante in gola.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P2_TN305_337a_Grana.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P3_TN313_515a_fetta.bmp,Sapore,Sapore amaro.,Il formaggio ha un sapore amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__11°Seduta_19-11-2020__P1_TN302_159a_fetta.bmp,Sapore,Sapore con piccantezza in eccesso.,Il formaggio ha un sapore con piccantezza in eccesso.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P1_TN305_909_FETTA_A.bmp,Sapore,Sapore pizzicante sulla lingua con nota salata.,Il formaggio ha un sapore pizzicante sulla lingua con nota salata.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_GRANA_A.bmp,Sapore,Sapore scarno e privo di pienezza.,Il formaggio ha un sapore scarno e privo di pienezza.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_GRANA_A.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P5_TN328_182_GRANA_B.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_GRANA_A.bmp,Sapore,Sapore eccessivamente amaro.,Il formaggio ha un sapore eccessivamente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_GRANA_A.bmp,Sapore,Sapore con lieve nota amara nel finale.,Il formaggio ha un sapore con lieve nota amara nel finale.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P6_TN330_714_FETTA_A.bmp,Sapore,Sapore amaro prevalente.,Il formaggio ha un sapore amaro prevalente.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P1_TN305_909_FETTA_B.bmp,Sapore,Sapore pizzicante sulla lingua con nota salata.,Il formaggio ha un sapore pizzicante sulla lingua con nota salata.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_GRANA_B.bmp,Sapore,Sapore scarno e privo di pienezza.,Il formaggio ha un sapore scarno e privo di pienezza.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_GRANA_B.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P5_TN328_182_GRANA_A.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_GRANA_B.bmp,Sapore,Sapore eccessivamente amaro.,Il formaggio ha un sapore eccessivamente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_GRANA_B.bmp,Sapore,Sapore con lieve nota amara nel finale.,Il formaggio ha un sapore con lieve nota amara nel finale.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P6_TN330_714_FETTA_B.bmp,Sapore,Sapore amaro prevalente.,Il formaggio ha un sapore amaro prevalente.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P2_TN306_725_GRANA_A.bmp,Sapore,Sapore con note dolci.,Il formaggio ha un sapore con note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P2_TN306_725_GRANA_B.bmp,Sapore,Sapore con note dolci.,Il formaggio ha un sapore con note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P2_TN306_725_FETTA_A.bmp,Sapore,Sapore con note dolci.,Il formaggio ha un sapore con note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P2_TN306_725_FETTA_B.bmp,Sapore,Sapore con note dolci.,Il formaggio ha un sapore con note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_FETTA_A.bmp,Sapore,Sapore scarno e privo di pienezza.,Il formaggio ha un sapore scarno e privo di pienezza.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_FETTA_A.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P5_TN328_182_FETTA_B.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P1_TN305_909_GRANA_A.bmp,Sapore,Sapore pizzicante sulla lingua con nota salata.,Il formaggio ha un sapore pizzicante sulla lingua con nota salata.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P6_TN330_714_GRANA_A.bmp,Sapore,Sapore amaro prevalente.,Il formaggio ha un sapore amaro prevalente.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_FETTA_A.bmp,Sapore,Sapore eccessivamente amaro.,Il formaggio ha un sapore eccessivamente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_FETTA_A.bmp,Sapore,Sapore con lieve nota amara nel finale.,Il formaggio ha un sapore con lieve nota amara nel finale.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_FETTA_B.bmp,Sapore,Sapore scarno e privo di pienezza.,Il formaggio ha un sapore scarno e privo di pienezza.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P4_TN311_361_FETTA_B.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P5_TN328_182_FETTA_A.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P1_TN305_909_GRANA_B.bmp,Sapore,Sapore pizzicante sulla lingua con nota salata.,Il formaggio ha un sapore pizzicante sulla lingua con nota salata.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P6_TN330_714_GRANA_B.bmp,Sapore,Sapore amaro prevalente.,Il formaggio ha un sapore amaro prevalente.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_FETTA_B.bmp,Sapore,Sapore eccessivamente amaro.,Il formaggio ha un sapore eccessivamente amaro.
data/images_flat/2020-2021_Trentingrana__III bimestre__12°Seduta_25-11-2020___P3_TN307_543_FETTA_B.bmp,Sapore,Sapore con lieve nota amara nel finale.,Il formaggio ha un sapore con lieve nota amara nel finale.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P1_TN304_481_FETTA_B.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P1_TN304_481_FETTA_A.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P4_TN326_GRANA_A.bmp,Sapore,"Sapore con marcata umami, non dolce.","Il formaggio ha un sapore con marcata umami, non dolce."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_B.bmp,Sapore,Sapore eccessivamente sapido.,Il formaggio ha un sapore eccessivamente sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P4_TN326_GRANA_B.bmp,Sapore,"Sapore con marcata umami, non dolce.","Il formaggio ha un sapore con marcata umami, non dolce."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_GRANA_A.bmp,Sapore,Sapore eccessivamente sapido.,Il formaggio ha un sapore eccessivamente sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_B.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_B.bmp,Sapore,Sapore equilibrato ma poco persistente.,Il formaggio ha un sapore equilibrato ma poco persistente.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_B.bmp,Sapore,Sapore con leggere note dolci.,Il formaggio ha un sapore con leggere note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_FETTA_A.bmp,Sapore,"Sapore amaro e salato, senza dolcezza.","Il formaggio ha un sapore amaro e salato, senza dolcezza."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_GRANA_B.bmp,Sapore,Sapore leggermente amaro e sapido.,Il formaggio ha un sapore leggermente amaro e sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_A.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_A.bmp,Sapore,Sapore equilibrato ma poco persistente.,Il formaggio ha un sapore equilibrato ma poco persistente.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_GRANA_A.bmp,Sapore,Sapore con leggere note dolci.,Il formaggio ha un sapore con leggere note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_GRANA+FETTA_B.bmp,Sapore,"Sapore amaro e salato, senza dolcezza.","Il formaggio ha un sapore amaro e salato, senza dolcezza."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_FETTA_B.bmp,Sapore,"Sapore amaro e salato, senza dolcezza.","Il formaggio ha un sapore amaro e salato, senza dolcezza."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_GRANA_A.bmp,Sapore,Sapore leggermente amaro e sapido.,Il formaggio ha un sapore leggermente amaro e sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_B.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_B.bmp,Sapore,Sapore equilibrato ma poco persistente.,Il formaggio ha un sapore equilibrato ma poco persistente.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_B.bmp,Sapore,Sapore con leggere note dolci.,Il formaggio ha un sapore con leggere note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_GRANA_A.bmp,Sapore,"Sapore amaro e salato, senza dolcezza.","Il formaggio ha un sapore amaro e salato, senza dolcezza."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_FETTA_B.bmp,Sapore,Sapore leggermente amaro e sapido.,Il formaggio ha un sapore leggermente amaro e sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_A.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_A.bmp,Sapore,Sapore equilibrato ma poco persistente.,Il formaggio ha un sapore equilibrato ma poco persistente.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P5_TN328_169_FETTA_A.bmp,Sapore,Sapore con leggere note dolci.,Il formaggio ha un sapore con leggere note dolci.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P3_TN314_525_GRANA_B.bmp,Sapore,"Sapore amaro e salato, senza dolcezza.","Il formaggio ha un sapore amaro e salato, senza dolcezza."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P2_TN311_203_FETTA_A.bmp,Sapore,Sapore leggermente amaro e sapido.,Il formaggio ha un sapore leggermente amaro e sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P4_TN326_347_FETTA_A.bmp,Sapore,"Sapore con marcata umami, non dolce.","Il formaggio ha un sapore con marcata umami, non dolce."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P4_TN326_347_FETTA_B.bmp,Sapore,"Sapore con marcata umami, non dolce.","Il formaggio ha un sapore con marcata umami, non dolce."
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_B.bmp,Sapore,Sapore eccessivamente sapido.,Il formaggio ha un sapore eccessivamente sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P6_TN338_643_FETTA_A.bmp,Sapore,Sapore eccessivamente sapido.,Il formaggio ha un sapore eccessivamente sapido.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P1_TN304_481_GRANA_B.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__III bimestre__15°Seduta_16-12-2020__P1_TN304_481_GRANA_A.bmp,Sapore,Sapore non dolce.,Il formaggio ha un sapore non dolce.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P3_TN313_258_GRANA_B.bmp,Sapore,Sapore con una lieve nota dolce.,Il formaggio ha un sapore con una lieve nota dolce.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P3_TN313_258_GRANA_A.bmp,Sapore,Sapore con una lieve nota dolce.,Il formaggio ha un sapore con una lieve nota dolce.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_A.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_A.bmp,Sapore,Sapore leggermente amarognolo.,Il formaggio ha un sapore leggermente amarognolo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_A.bmp,Sapore,Sapore anonimo e debole.,Il formaggio ha un sapore anonimo e debole.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_B.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_B.bmp,Sapore,Sapore leggermente amarognolo.,Il formaggio ha un sapore leggermente amarognolo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P6_TN328_961_FETTA_B.bmp,Sapore,Sapore anonimo e debole.,Il formaggio ha un sapore anonimo e debole.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_FETTA_B.bmp,Sapore,Sapore leggermente amaro prevalente.,Il formaggio ha un sapore leggermente amaro prevalente.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_FETTA_B.bmp,Sapore,Sapore allappante.,Il formaggio ha un sapore allappante.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_FETTA_A.bmp,Sapore,Sapore leggermente amaro prevalente.,Il formaggio ha un sapore leggermente amaro prevalente.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P2_TN307_123_FETTA_A.bmp,Sapore,Sapore allappante.,Il formaggio ha un sapore allappante.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P4_TN319_369_FETTA_A.bmp,Sapore,Sapore acerbo.,Il formaggio ha un sapore acerbo.
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P5_TN323_753_FETTA_A.bmp,Sapore,"Sapore pungente, con eccesso di sale o piccante.","Il formaggio ha un sapore pungente, con eccesso di sale o piccante."
data/images_flat/2020-2021_Trentingrana__IV bimestre__19°Seduta_27-01-2021__P5_TN323_753_FETTA_A.bmp,Sapore,Sapore leggermente saporito.,Il formaggio ha un sapore leggermente saporito.
